site,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,G_hat_count,O_hat_count,O_hat
DE-RuR,0.0013058250412691,0.0013212574,0.0361362012567608,0.036349107,0.8525039232799589,0.850760817527771,0.0345185671007209,0.034715544,0.0190947476063402,0.019224932,13,1,"[['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day']]"
DE-RuS,0.0059262115300715,0.006270355,0.0769818909229407,0.079185575,0.3855955391219642,0.3499162793159485,0.158370272137967,0.15472412,0.0405945374099978,0.04110587,13,1,"[['SWdown', 'SWdown_clearsky']]"
DE-RuW,0.0006276593822963,0.00065028266,0.0250531311874663,0.02550064,0.8485231625859032,0.8430633544921875,0.0411167696933521,0.04174945,0.0174736746666474,0.017777227,14,1,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky']]"
DE-Seh,0.0109373626906622,0.01584746,0.104581846850504,0.1258867,0.3085549238004268,-0.001854658126831,0.3042298951854812,0.33859962,0.0608352311738206,0.06784749,14,2,"[['Tair', 'SWdown_clearsky', 'IGBP_veg_short'], ['Tair', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short']]"
DE-SfN,0.0024272739240823,0.0026144118,0.0492673718000296,0.05113132,0.7229071959771913,0.701543927192688,0.0657815242553147,0.07114062,0.0312053603082192,0.03352371,13,1,"[['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short']]"
DE-Tha,0.0015100467092258,0.0015371867,0.0388593194642654,0.03920697,0.888994236054576,0.8869991302490234,0.0553596246423812,0.05528954,0.0231142928854247,0.023140853,13,1,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short']]"
DK-Fou,0.0243113893536715,0.03017624,0.155921099770594,0.17371309,0.5732440901535769,0.4702939987182617,0.2952463498156828,0.31281355,0.0859569512256947,0.096295804,14,2,"[['Tair', 'vpd', 'SWdown', 'IGBP_veg_short'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'IGBP_veg_short']]"
DK-Gds,0.0008060192563386,0.000820834,0.0283904782689319,0.028650202,0.4767549414901213,0.4671375751495361,0.0856029683912828,0.08640827,0.0139118141926136,0.014101166,15,4,"[['Tair', 'vpd', 'SWdown', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'IGBP_veg_short', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'IGBP_veg_short', 'LST_TERRA_Day']]"
DK-Skj,0.0007195299788936,0.0007218034,0.0268240559739517,0.026866399,0.6909024564774773,0.6899257898330688,0.0400569358264973,0.042466532,0.0127611445395189,0.013356039,14,4,"[['vpd', 'SWdown', 'SWdown_clearsky'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky'], ['vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short']]"
DK-Sor,0.0026850786125365,0.0034715245,0.0518177441861039,0.058919646,0.8532421866867301,0.8102575540542603,0.0910085585409519,0.090693854,0.0299000020082528,0.030901518,13,1,"[['SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day']]"
DK-Vng,0.0003871836414975,0.00070669927,0.0196769825302959,0.026583817,0.7837073437043902,0.6052161455154419,0.035361072093096,0.042162824,0.0097278320442817,0.011941567,13,2,"[['SWdown', 'SWdown_clearsky'], ['SWdown', 'SWdown_clearsky', 'IGBP_veg_short']]"
ES-Abr,0.0028324730068788,0.0028662912,0.0532209827688183,0.053537756,0.8017584179481675,0.799391508102417,0.068641383250235,0.0689634,0.0293397892377304,0.029508118,13,1,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day']]"
ES-Agu,0.0056466404793016,0.0057127457,0.0751441313696662,0.075582705,0.3260023165766973,0.3181118369102478,0.1402530018174459,0.14030442,0.0488305423860815,0.04898681,14,2,"[['Tair', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day']]"
ES-Amo,0.0040514673070693,0.004273309,0.0636511375159106,0.06537055,0.5313534509482033,0.5056922435760498,0.1333779064078243,0.13991803,0.0378223897229859,0.03860194,14,2,"[['vpd', 'SWdown_clearsky', 'LST_TERRA_Day'], ['vpd', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day']]"
