site,ensemble_mse_scaled_no_stability,full_mse_scaled_no_stability,ensemble_rmse_scaled_no_stability,full_rmse_scaled_no_stability,ensemble_r2_no_stability,full_r2_no_stability,ensemble_relative_error_no_stability,full_relative_error_no_stability,ensemble_mae_no_stability,full_mae_no_stability,O_hat_count_no_stability,ensemble_mse_scaled_stability,full_mse_scaled_stability,ensemble_rmse_scaled_stability,full_rmse_scaled_stability,ensemble_r2_stability,full_r2_stability,ensemble_relative_error_stability,full_relative_error_stability,ensemble_mae_stability,full_mae_stability,G_hat_count,O_hat_count_stability,O_hat,ensemble_mse_scaled_diff,ensemble_rmse_scaled_diff,ensemble_r2_diff,ensemble_relative_error_diff,ensemble_mae_diff
US-Me4,0.0068063872519841,0.0068284772418781,0.0825008318260131,0.082634600754636,-0.8649532571323768,-0.8710059245868811,0.1459284033175924,0.1445622457292348,0.0672341838012565,0.0669883598879061,52,0.0068673365073968,0.006828477241878,0.0828693942743452,0.082634600754636,-0.8816533813236254,-0.8710059245868789,0.1456473382525676,0.1445622457292346,0.067320359920771,0.066988359887906,103,7,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",6.094925541269992e-05,0.0003685624483320965,-0.016700124191248555,-0.0002810650650248159,8.617611951450277e-05
US-Me5,0.0055833054154723,0.0055834499299603,0.0747215190923762,0.0747224861066626,0.7645688488887188,0.764562755148588,0.1302124983431561,0.1310803498465979,0.0513838276966834,0.0515799820006516,52,0.0055863001011236,0.0055834499299603,0.0747415553833587,0.0747224861066626,0.764442572026243,0.7645627551485878,0.1310921444577087,0.1310803498465979,0.051589163165888,0.0515799820006516,103,6,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",2.9946856512997125e-06,2.0036290982489158e-05,-0.00012627686247579373,0.0008796461145526013,0.00020533546920459972
US-Me6,0.0047491313361559,0.0047251597199291,0.0689139415224231,0.0687397972060516,0.609762537420101,0.6117322918926904,0.1100590564676266,0.1097764649962634,0.047528781973527,0.0474102816231359,52,0.0047292782236026,0.0047251597199291,0.0687697478809005,0.0687397972060516,0.6113938732831758,0.6117322918926904,0.1098269268873602,0.1097764649962634,0.0474350194552539,0.0474102816231359,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-1.9853112553300245e-05,-0.00014419364152259972,0.0016313358630748453,-0.00023212958026640196,-9.376251827310222e-05
US-Mpj,0.004366328818135,0.004376627115374,0.0660782022919437,0.0661560814693105,-0.0375581465930012,-0.0400053013175816,0.1588174898948534,0.1612100500176314,0.0410508907210274,0.0416297143921869,52,0.0043382375808768,0.004376627115374,0.065865298761008,0.0661560814693105,-0.0308829067567188,-0.0400053013175816,0.1597162636079887,0.1612100500176314,0.0412806473691973,0.0416297143921869,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-2.809123725820012e-05,-0.00021290353093569858,0.006675239836282397,0.0008987737131353202,0.00022975664816990427
US-Myb,0.0055416140273984,0.005554730836034,0.0744420178890824,0.0745300666579203,0.6030408836243704,0.602101295132659,0.1627508370777735,0.1628977602300718,0.0487409408957539,0.0487683907567602,52,0.0055537102087348,0.005554730836034,0.0745232192590661,0.0745300666579203,0.6021744051162916,0.602101295132659,0.16293212414457,0.1628977602300718,0.048773427333482,0.0487683907567602,103,6,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",1.2096181336400391e-05,8.120136998369942e-05,-0.0008664785080787496,0.00018128706679651496,3.2486437728102e-05
US-NC1,0.0044792511120985,0.0044872099723143,0.0669272075623847,0.0669866402524735,0.6736674213667917,0.6730875844002544,0.0823423513615948,0.0822877629805998,0.0459829374905436,0.0459792473310173,52,0.0045325808171574,0.0044872099723143,0.0673244444251673,0.0669866402524735,0.669782124531654,0.6730875844002544,0.0827483896864444,0.0822877629805998,0.0461355921395473,0.0459792473310173,103,6,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",5.332970505890055e-05,0.0003972368627826045,-0.0038852968351377193,0.000406038324849603,0.00015265464900370007
US-NC4,0.0012394171149082,0.0012393301809058,0.0352053563383218,0.0352041216465614,0.7526576736785902,0.7526750225259737,0.0561894975940403,0.0561904843577181,0.0237874265560319,0.0237700065374663,52,0.0013171435655441,0.0012393301809058,0.0362924725741321,0.0352041216465614,0.7371463168595283,0.7526750225259735,0.0596882348147318,0.0561904843577181,0.025155255176206,0.0237700065374663,103,6,"[['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Night', 'LAI'], ['Tair', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Night', 'LAI'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI']]",7.772645063590009e-05,0.001087116235810301,-0.015511356819061906,0.0034987372206915016,0.0013678286201740976
US-NR1,0.0069384959343758,0.0069335669402208,0.0832976346265359,0.0832680427308152,0.6438967972280452,0.6441497671255043,0.2476589542455909,0.2469675902381705,0.0637026260949989,0.0636102551358202,52,0.0069362304938353,0.0069335669402208,0.0832840350477528,0.0832680427308152,0.6440130660332455,0.6441497671255043,0.2473260727618605,0.2469675902381706,0.0636645777274698,0.0636102551358202,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-2.2654405405003394e-06,-1.3599578783107802e-05,0.00011626880520032579,-0.00033288148373039617,-3.8048367529089355e-05
US-ONA,0.0006518025518825,0.0006561069662606,0.0255304240443152,0.0256145850300296,0.8210371395089574,0.8198552933998671,0.0352984443897984,0.0356198047469433,0.0160601305314646,0.0161885042152999,52,0.0006552319032572,0.0006561069662606,0.0255974979882257,0.0256145850300296,0.8200955560035428,0.819855293399867,0.0356294281373012,0.0356198047469433,0.0161875055030301,0.0161885042152999,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",3.4293513746999496e-06,6.70739439104992e-05,-0.0009415835054146227,0.0003309837475028027,0.0001273749715655012
US-OWC,0.0014258627479443,0.00142711498084,0.037760597822921,0.0377771753952039,0.735488467149771,0.7352561656584942,0.0535617631844682,0.0536009049458551,0.0284034882607081,0.0284118063302879,52,0.0014282960172201,0.00142711498084,0.0377928037755881,0.0377771753952039,0.7350370718195508,0.7352561656584942,0.0536285803853119,0.053600904945855,0.0284268195710346,0.0284118063302879,103,6,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",2.4332692758000443e-06,3.2205952667098414e-05,-0.0004513953302202056,6.681720084369958e-05,2.333131032650204e-05
US-Oho,0.0048827796630537,0.0048641994951332,0.0698768893344126,0.0697438133108112,0.6894718289136723,0.6906534643674442,0.1363772139380019,0.136725614825921,0.0529592435745919,0.0530126731602135,52,0.004868689442232,0.0048641994951332,0.0697759947419746,0.0697438133108112,0.6903679190106851,0.6906534643674441,0.1369948208051366,0.136725614825921,0.0530979532232192,0.0530126731602135,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-1.4090220821699924e-05,-0.00010089459243800558,0.0008960900970127472,0.0006176068671347179,0.0001387096486273054
US-Prr,0.0012675247755231,0.0012729831142314,0.0356023141877485,0.0356788889153158,0.7055404067514919,0.7042723761560405,0.0717651302176065,0.0711785350792176,0.0239950836439939,0.023857497847112,52,0.0012727953036215,0.0012729831142314,0.0356762568611328,0.0356788889153158,0.7043160065740595,0.7042723761560405,0.0712184150710961,0.0711785350792176,0.0238679413330519,0.023857497847112,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",5.270528098400007e-06,7.394267338430016e-05,-0.0012244001774324165,-0.0005467151465104042,-0.00012714231094200154
US-Ro1,0.005430448037114,0.0110767053376542,0.0736915737185332,0.105245927891079,0.2433219619537956,-0.5434269153538205,0.2528421826695983,0.3445111054196971,0.0462342638707509,0.0600110405533609,52,0.0106250012715269,0.0110767053376542,0.1030776468082527,0.105245927891079,-0.4804865199759922,-0.5434269153538205,0.3376361465925195,0.3445111054196971,0.0589921793885969,0.0600110405533609,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",0.0051945532344129,0.029386073089719494,-0.7238084819297878,0.08479396392292121,0.012757915517846004
US-Ro4,0.0034653889194565,0.0034056207537499,0.058867554046831,0.0583576966110722,0.6933188722420071,0.6986082550180702,0.1722151419566283,0.1711117777644126,0.0451213164535793,0.0447544813829837,52,0.0034059815625856,0.0034056207537499,0.0583607878852367,0.0583576966110722,0.6985763240391258,0.6986082550180702,0.1711521405577876,0.1711117777644126,0.0447726440485704,0.0447544813829837,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-5.9407356870900055e-05,-0.0005067661615942992,0.005257451797118784,-0.0010630013988406906,-0.0003486724050089027
US-Ro5,0.0066616793095766,0.0066204995965176,0.0816191111785508,0.0813664525250894,0.5558864192265236,0.5586317434866654,0.4306971784329267,0.4357052192082774,0.0520440736524828,0.0524351694352481,52,0.0066257802808991,0.0066204995965176,0.0813988960668334,0.0813664525250894,0.5582796965716714,0.5586317434866654,0.4352741059182582,0.4357052192082774,0.0524008686695568,0.0524351694352481,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-3.589902867749944e-05,-0.00022021511171739505,0.002393277345147826,0.004576927485331506,0.00035679501707400196
US-Ro6,0.0036408025354589,0.0036814255727488,0.0603390630972918,0.0606747523501237,0.4321743585962688,0.4258387218842412,0.2113668361710035,0.2134883003427099,0.0428571906732009,0.0432910099592643,52,0.0036797739335842,0.0036814255727488,0.0606611402265424,0.0606747523501237,0.4260963142856068,0.4258387218842412,0.2125737799025411,0.2134883003427099,0.043131031694581,0.0432910099592643,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LAI', 'fPAR']]",3.897139812529971e-05,0.0003220771292506003,-0.006078044310662001,0.0012069437315375964,0.00027384102138009597
US-SRC,0.0011260421336543,0.0011262405918433,0.033556551277721,0.0335595082181389,0.1429483519807018,0.1427973017554255,0.0667208200188392,0.0668587264084255,0.0232907973983321,0.023339386935292,52,0.0011269777800285,0.0011262405918433,0.03357048971982,0.0335595082181389,0.1422362140925869,0.1427973017554255,0.0669161481089243,0.0668587264084255,0.023356215362256,0.023339386935292,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",9.356463742001258e-07,1.3938442098994364e-05,-0.0007121378881148888,0.00019532809008510066,6.541796392390067e-05
US-SRG,0.0028312609615561,0.0028296295662553,0.0532095946381491,0.0531942625313609,0.4046806016089039,0.4050236294266138,0.0857157322730508,0.0860988555553646,0.032974914803524,0.0330896050414191,52,0.0028297091434739,0.0028296295662553,0.0531950105129598,0.0531942625313609,0.4050068970015501,0.4050236294266138,0.0860556027202991,0.0860988555553646,0.0330757079792603,0.0330896050414191,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-1.5518180821998823e-06,-1.4584125189301411e-05,0.0003262953926462253,0.00033987044724829996,0.00010079317573630231
US-SRM,0.0015738694851123,0.0016168197277893,0.0396720239603727,0.0402096969372977,0.3860633289237384,0.369309252896195,0.080351230820148,0.0814939505791903,0.0265373023193396,0.0268977971343362,52,0.0016456660678567,0.0016168197277893,0.0405668099295073,0.0402096969372977,0.3580568420951355,0.369309252896195,0.0822395571419899,0.0814939505791903,0.0271323346343959,0.0268977971343362,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",7.179658274439988e-05,0.0008947859691346011,-0.028006486828602906,0.001888326321841896,0.0005950323150563028
