site,test_loss,mse,r2,relative_error,mae,rmse
US-AR1,0.0011314707808196545,0.0011314705474324074,0.2353070835257427,2.7398642941676634,0.018562538241874756,0.033637338590209655
US-AR2,0.002453831024467945,0.0024538306026316205,-0.27636473473359024,3.9558240624784666,0.02861522281477754,0.049536154499835984
US-ARM,0.0025883205235004425,0.0025883212488577367,0.5851826889403908,1.9221754393544794,0.028752314792670597,0.050875546668883435
US-ARb,0.003124939277768135,0.003124938672373216,0.10965372825559572,2.9087050551527542,0.03334572126879024,0.055901150903833956
US-ARc,0.003618359100073576,0.0036183579476006594,0.6129641564553113,3.269934888960944,0.036746668270920727,0.060152788360978406
US-Atq,0.005685996264219284,0.00568599545672725,0.5761881661738604,4.437780541485609,0.045535473436695256,0.07540553996045152
US-BZB,0.0006034784018993378,0.0006034783391114236,0.8772433094173745,1.3387324889300134,0.015658765128979905,0.024565796122076395
US-BZF,0.001602237462066114,0.0016022377927072803,0.7942283693394334,3.163663980268625,0.025067121832008737,0.04002796263497907
US-BZS,0.001278210780583322,0.0012782106261575135,0.7733767449257551,11.252671415245715,0.01941093389695639,0.03575207163448733
US-BZo,0.0012254953617230058,0.0012254944801918701,0.6578918082350896,2.5687326045331242,0.01890452397223181,0.03500706329002577
US-Bi1,0.010170495137572289,0.010170498037907523,0.5953049469668887,2.019076567649983,0.05869983789494186,0.10084888714263297
US-Bi2,0.002662321552634239,0.002662320408392055,0.8383782566110718,1.0885950035667897,0.024828277439756883,0.05159767832366157
US-Blo,0.004464116413146257,0.0044641159934978225,0.8588375998121425,0.7582642097605286,0.04244563868921911,0.06681404039195521
US-CF1,0.0031154477037489414,0.0031154478075433806,0.7839340463982065,2.203950837440041,0.026125148357079596,0.05581619664168619
US-CF2,0.0024136891588568687,0.002413688839015644,0.8775277384071417,1.1529225986084852,0.024396370630295868,0.04912930733295193
US-CF3,0.00020445640257094055,0.0002044564678052478,-0.5948204679652802,0.652643245673784,0.011411697574161276,0.014298827497569435
US-CF4,0.003017811104655266,0.00301781065910305,0.8000789302326243,0.8810170583921879,0.026993807809778475,0.05493460347634312
