test_site,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,G_hat_count,O_hat_count,O_hat
IT-Ro2,0.0005921107994339,0.000592303905426,0.0243333269290065,0.0243372945379324,0.5790461455557098,0.5789088592373479,0.0289059551619279,0.028912583620544,0.0158104821115344,0.015813985587813,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
IT-SR2,0.0010090096256786,0.0010089570023117,0.0317649118632282,0.0317640835270231,0.5601471779075297,0.5601701177644682,0.0394175111430444,0.039413979661468,0.0223837655860251,0.0223819796451076,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
IT-SRo,0.0005421327835042,0.0005419835340977,0.0232837450489441,0.0232805398154291,0.6442969014419639,0.6443948266697794,0.0294520093653661,0.0294459349636396,0.0162552301012894,0.016252085368528,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
IT-Tor,0.0003200367235016,0.0003202305835452,0.0178895702436279,0.0178949876654117,0.5741218441323799,0.5738638713693294,0.0258656110787653,0.025875848125165,0.0133556780532455,0.0133607603520004,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
JP-SMF,0.0003548184294771,0.0003547028570236,0.0188366246837672,0.0188335566748205,0.6483898252120115,0.6485043526637339,0.0259563958980723,0.0259486173231699,0.0136910024619316,0.0136871682457817,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
MX-Tes,0.0006317901137817,0.0006316074598264,0.0251354354205726,0.0251318017624366,-5.985790528118966,-5.98377089811291,0.0381334639115863,0.0381354084304519,0.019412900472991,0.0194138114312182,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
MY-PSO,0.0008357115642271,0.0008365203948844,0.0289086762794007,0.0289226623063026,0.6273754738348108,0.6270148348855601,0.0464748193472701,0.046513795343756,0.024598134493166,0.0246167864976271,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
NL-Hor,0.0002944968067551,0.0002943561137087,0.0171609092636467,0.0171568095434062,0.7184862731301724,0.7186207636337312,0.0219103044633168,0.0219079655867308,0.0118596520323324,0.011858093427344,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
NL-Loo,0.0003855591865104,0.0003855444830829,0.0196356610917603,0.0196352866819657,0.6765805665274122,0.6765929002348037,0.0264867326314795,0.0264850884662279,0.0143213172173071,0.0143204461845984,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
PA-SPn,0.0004685152861739,0.0004685472681383,0.0216452139322759,0.0216459526964822,0.7067608038851219,0.706740786682282,0.0296257357254478,0.0296236076764449,0.0160857898171779,0.0160849252146312,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
PA-SPs,0.0009907086342412,0.0009908283260516,0.0314755243680116,0.0314774256579474,0.6090676338856507,0.6090204036496423,0.0414857703163015,0.0414873483379756,0.0232872440043439,0.0232882532317449,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
RU-Che,0.000179156241356,0.0001792248454299,0.0133849259002826,0.0133874883914025,-0.6126692131718923,-0.6132867505627644,0.020499704715103,0.0205009691847462,0.0104160340352711,0.0104166860111781,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
RU-Cok,0.0002091649622442,0.0002096439617234,0.0144625365079659,0.0144790870473064,-0.1663573483091784,-0.169028371966494,0.0205596408668761,0.0205854950495684,0.0105322621974345,0.01054553288503,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
RU-Fy2,0.0004834140378024,0.0004833278468455,0.0219866786441801,0.0219847184845653,0.6817055810354629,0.6817623317675219,0.028523522131196,0.028518873453389,0.0154453361157722,0.0154435346295533,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
RU-Fyo,0.0003314957693355,0.0003314456220979,0.0182070252742058,0.0182056480823386,0.7137827999524589,0.7138260976451203,0.0246617852211134,0.0246570847414835,0.0132131261641422,0.0132109321950135,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
RU-Ha1,0.0001286779179379,0.0001287975314315,0.0113436289580521,0.0113489000097612,0.5243632874575679,0.5239211558954211,0.0178614623928779,0.0178708654994965,0.0091984917447614,0.0092032736351301,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
SD-Dem,0.0005225679268426,0.0005226007253451,0.0228597446801725,0.0228604620544971,-0.3527451819955882,-0.3528300858212123,0.0386740712117797,0.0386973024165171,0.0198638163792229,0.0198754339800828,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
SE-Deg,0.0002925105934158,0.0002926226371725,0.0171029410750277,0.0171062163312792,-4.375701793692426,-4.377760911677091,0.023973957621636,0.0239814788479349,0.0122299370672523,0.0122337407848405,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
SE-Htm,0.0007205761741041,0.0007205495713908,0.0268435499534642,0.0268430544348217,0.6089845049791404,0.60899894075081,0.0334436746870919,0.0334454893013514,0.0186559715170666,0.0186568417066712,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
SE-Lnn,0.0003692920634368,0.0003692290679058,0.0192169733162351,0.019215334186682,0.5563022239191016,0.5563779119172613,0.0245123892197282,0.0245056087355084,0.0130778228826722,0.0130743653893631,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
SE-Nor,0.0002658446311711,0.0002658779959105,0.0163047425975115,0.0163057657259794,0.7238821150671828,0.7238474609865653,0.0217564988839423,0.02175919088664,0.0116520702427438,0.0116534822154751,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
SE-Ros,0.0001284828893383,0.0001285112285753,0.0113350293046968,0.0113362793091648,0.7476653289506352,0.7476096719514899,0.0170352946116388,0.0170369628786443,0.0088539608128682,0.008854873686052,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
SE-Svb,0.0001908291639879,0.0001908338364399,0.0138140929484345,0.013814262066427,0.729095904814602,0.7290892717280332,0.0199438217901097,0.0199429524306206,0.0104916165695977,0.0104912147272621,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
SJ-Adv,9.956788255063764e-05,9.954428271369196e-05,0.0099783707362794,0.0099771881165833,-0.0456031537281509,-0.0453553221653442,0.0172181017544198,0.0172142965419082,0.0087555636024164,0.0087535988889721,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-A32,0.0009339774564629,0.0009340031272044,0.0305610447541141,0.0305614647424566,0.4712883138773287,0.4712737820265843,0.0318765830531784,0.0318775270338911,0.0181403617408235,0.0181408791533638,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-AR1,0.0003791857276271,0.0003792043660965,0.0194726918433768,0.0194731704171793,-0.5874607753638008,-0.5875388053024735,0.0303391558500119,0.0303436513719747,0.0154775365710424,0.0154797796116341,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-AR2,0.000472930768686,0.0004728479216423,0.0217469714830836,0.0217450666046894,-2.8736417420914635,-2.872963165462882,0.0335299798534128,0.0335335009676052,0.0169504751459925,0.0169522500762159,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-ARM,0.0005332815846739,0.0005334419600566,0.0230928903490652,0.0230963624853927,0.404601053629672,0.4044219975050427,0.0294617793716113,0.0294690569252293,0.0157763137252938,0.0157801986383357,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-ARb,0.0006259787536409,0.0006259254541441,0.0250195674151449,0.0250185022362278,0.5029868072262922,0.5030291258400572,0.0315089985948099,0.0315059723032421,0.0169330277603899,0.016931369695392,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-ARc,0.0004452924446737,0.0004452648799363,0.0211019535748173,0.0211013004323519,0.5893595464708883,0.5893849661616809,0.0286027235249439,0.0285994562125386,0.0152797475334822,0.0152780021587279,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-Atq,0.0001912526439229,0.000191639249787,0.0138294122768452,0.0138433828881184,-2.9202788592731994,-2.92820347022124,0.0223368585089214,0.0223594432246113,0.0112735117030658,0.0112849476674518,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-BZB,0.0001230281593976,0.0001231742187304,0.0110918059574451,0.0110983881140644,0.3040534967646831,0.3032272673679512,0.0177285362400444,0.0177370506530447,0.0090581875911266,0.0090626158304851,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-BZF,0.0001642390614134,0.0001643592976968,0.0128155788559628,0.0128202690181154,0.3813253247511631,0.3808724048247119,0.0190744508705867,0.0190801438222405,0.0097499472441841,0.0097528182375506,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-BZS,0.0001344079565009,0.0001344460015384,0.0115934445485758,0.0115950852320455,0.6879732116506544,0.6878848904591723,0.0174893753431258,0.0174890065050327,0.0090487992899925,0.0090486107382634,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-BZo,0.0002054058829557,0.0002055752459631,0.0143319881019973,0.0143378954509777,0.0715069811184808,0.070741412149651,0.0213453154499045,0.0213540577242419,0.0108785120503071,0.0108830269029884,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-Bi1,0.0013666409757779,0.0013633210931878,0.0369681075493182,0.0369231782649849,0.4836844479143115,0.4849386961351322,0.0352654843103589,0.0352456786337679,0.02100763479648,0.0209925173598379,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour']]"
US-Bi2,0.0021476058167722,0.0021543544303946,0.046342268144451,0.0464150237573426,0.404603632825331,0.4027326656287875,0.0446571219169411,0.0446045262793396,0.0261871409148719,0.0261655032468685,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour']]"
US-Blo,0.0002194714274515,0.0002194469101207,0.014814568081842,0.0148137405850369,0.7800204148723606,0.780044988969826,0.0202306954179339,0.020227374917767,0.0109111344282221,0.0109095858750955,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-CF1,0.0005674506788203,0.0005674494324556,0.0238212232855565,0.0238211971247379,0.4141201852334364,0.4141214720764299,0.0310218787242183,0.0310207340259263,0.0165521264441456,0.0165515965448451,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-CF2,0.0004650078924305,0.0004650150351235,0.0215640416534229,0.0215642072686095,0.4555083510858754,0.4554999874930194,0.0301929173165433,0.0301927062689504,0.0159703756952812,0.0159703222139967,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-CF3,0.0006255206915038,0.000625570046875,0.0250104116620237,0.0250113983390581,0.3640881195064835,0.3640379442408117,0.0313240455419342,0.0313221297889287,0.0167985827956639,0.0167977655999646,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-CF4,0.0006501566847808,0.0006501289200514,0.0254981702241713,0.0254976257728328,0.3760205545310593,0.3760472013699765,0.0338154951288351,0.0338124127319998,0.0180178535786191,0.0180164823000486,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-CRT,0.001239666280386,0.0012403947920099,0.0352088949043572,0.0352192389470579,0.2295861713215743,0.2291334241280134,0.0414540195966002,0.041399488713696,0.0223135841499287,0.0222824254505479,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour']]"
US-CS1,0.0006674537994586,0.0006675111603042,0.025835127239065,0.0258362373480398,0.4761643186932689,0.4761193003599482,0.0300900287349829,0.0300890098384826,0.0163357005607131,0.0163352384286961,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-CS3,0.0008407145381177,0.0008407109195732,0.0289950778256885,0.0289950154263326,0.4926658868520739,0.4926680704839304,0.0311821011724119,0.0311794958686019,0.0174011707845935,0.0173998725037453,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-CS4,0.0007852777463069,0.0007852285161994,0.0280228076092837,0.0280219292019566,0.5317875836010255,0.5318169364608022,0.0308208344033103,0.0308198568597783,0.0171976775245111,0.0171970429372027,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
